ticker,bench,corr,beta,sig,events_total,total_delta,mean_delta_total,median_delta_total,n_up_total,n_down_total,n_flat_total,up_ratio_total,down_ratio_total,early_blue_up_rate,early_blue_down_rate,early_ark_up_rate,early_ark_down_rate,middle_ark_up_rate,middle_ark_down_rate,late_ark_up_rate,late_ark_down_rate,open_up_rate,open_down_rate,early_post_up_rate,early_post_down_rate,late_post_up_rate,late_post_down_rate,EARLY_ARK_n,EARLY_BLUE_n,LATE_ARK_n,MIDDLE_ARK_n,OPEN_n,EARLY_ARK_n_up,EARLY_BLUE_n_up,LATE_ARK_n_up,MIDDLE_ARK_n_up,OPEN_n_up,EARLY_ARK_n_down,EARLY_BLUE_n_down,LATE_ARK_n_down,MIDDLE_ARK_n_down,OPEN_n_down,EARLY_ARK_n_flat,EARLY_BLUE_n_flat,LATE_ARK_n_flat,MIDDLE_ARK_n_flat,OPEN_n_flat,EARLY_ARK_up_ratio,EARLY_BLUE_up_ratio,LATE_ARK_up_ratio,MIDDLE_ARK_up_ratio,OPEN_up_ratio,EARLY_ARK_down_ratio,EARLY_BLUE_down_ratio,LATE_ARK_down_ratio,MIDDLE_ARK_down_ratio,OPEN_down_ratio,EARLY_ARK_total_delta,EARLY_BLUE_total_delta,LATE_ARK_total_delta,MIDDLE_ARK_total_delta,OPEN_total_delta,EARLY_ARK_mean_delta,EARLY_BLUE_mean_delta,LATE_ARK_mean_delta,MIDDLE_ARK_mean_delta,OPEN_mean_delta,EARLY_ARK_median_delta,EARLY_BLUE_median_delta,LATE_ARK_median_delta,MIDDLE_ARK_median_delta,OPEN_median_delta,EARLY_ARK_mean_up,EARLY_BLUE_mean_up,LATE_ARK_mean_up,MIDDLE_ARK_mean_up,OPEN_mean_up,EARLY_ARK_median_up,EARLY_BLUE_median_up,LATE_ARK_median_up,MIDDLE_ARK_median_up,OPEN_median_up,EARLY_ARK_mean_down,EARLY_BLUE_mean_down,LATE_ARK_mean_down,MIDDLE_ARK_mean_down,OPEN_mean_down,EARLY_ARK_median_down,EARLY_BLUE_median_down,LATE_ARK_median_down,MIDDLE_ARK_median_down,OPEN_median_down
A,,,,,74,16.969999999999995,0.22932432432432426,0.07500000000000001,43,30,1,0.581081081081081,0.40540540540540543,,,,,,,0.0,1.0,0.5972222222222222,0.3888888888888889,,,,,,,2.0,,72.0,,,0.0,,43.0,,,2.0,,28.0,,,0.0,,1.0,,,0.0,,0.5972222222222222,,,1.0,,0.3888888888888889,,,-0.55,,17.52,,,-0.275,,0.24333333333333332,,,-0.275,,0.08999999999999997,,,,,0.6397674418604652,,,,,0.38999999999999996,,,-0.275,,-0.3567857142857144,,,-0.275,,-0.29
AA,,,,,145,8.609999999999998,0.05937931034482757,-0.03,65,75,5,0.4482758620689655,0.5172413793103449,0.0,1.0,0.7142857142857143,0.2857142857142857,0.5,0.5,0.42857142857142855,0.48214285714285715,0.4722222222222222,0.5277777777777778,,,,,7.0,6.0,56.0,4.0,72.0,5.0,0.0,24.0,2.0,34.0,2.0,6.0,27.0,2.0,38.0,0.0,0.0,5.0,0.0,0.0,0.7142857142857143,0.0,0.42857142857142855,0.5,0.4722222222222222,0.2857142857142857,1.0,0.48214285714285715,0.5,0.5277777777777778,3.28,-2.29,-1.790000000000001,0.14000000000000046,9.269999999999996,0.4685714285714285,-0.38166666666666665,-0.03196428571428573,0.035000000000000114,0.12874999999999995,0.25,-0.40499999999999997,0.0,-0.04999999999999999,-0.030000000000000013,0.756,,0.35624999999999996,0.36000000000000015,1.2961764705882355,0.44999999999999996,,0.325,0.36000000000000015,0.965,-0.2500000000000001,-0.38166666666666665,-0.38296296296296295,-0.2899999999999999,-0.9157894736842106,-0.2500000000000001,-0.40499999999999997,-0.22999999999999998,-0.2899999999999999,-0.7150000000000001
AAAU,,,,,176,-6.689999999999995,-0.03801136363636361,-0.015000000000000006,74,89,13,0.42045454545454547,0.5056818181818182,0.0,0.6,0.4444444444444444,0.48148148148148145,0.29411764705882354,0.6470588235294118,0.4,0.5272727272727272,0.4861111111111111,0.4583333333333333,,,,,27.0,5.0,55.0,17.0,72.0,12.0,0.0,22.0,5.0,35.0,13.0,3.0,29.0,11.0,33.0,2.0,2.0,4.0,1.0,4.0,0.4444444444444444,0.0,0.4,0.29411764705882354,0.4861111111111111,0.48148148148148145,0.6,0.5272727272727272,0.6470588235294118,0.4583333333333333,-1.3200000000000007,-0.7300000000000001,-2.33,-0.6000000000000001,-1.709999999999999,-0.04888888888888892,-0.14600000000000002,-0.04236363636363637,-0.03529411764705883,-0.023749999999999986,0.0,-0.22000000000000003,-0.04,-0.04999999999999982,0.0,0.32416666666666666,,0.2759090909090909,0.23399999999999999,0.14857142857142855,0.3499999999999999,,0.19499999999999998,0.20000000000000007,0.12,-0.4007692307692307,-0.24333333333333337,-0.2896551724137931,-0.16090909090909092,-0.2093939393939394,-0.39,-0.22000000000000008,-0.2,-0.16000000000000014,-0.15000000000000013
AAL,,,,,223,0.3100000000000016,0.0013901345291479892,0.0,102,108,13,0.45739910313901344,0.484304932735426,0.6875,0.25,0.4166666666666667,0.4722222222222222,0.4074074074074074,0.5185185185185185,0.4305555555555556,0.4861111111111111,0.4722222222222222,0.5277777777777778,,,,,36.0,16.0,72.0,27.0,72.0,15.0,11.0,31.0,11.0,34.0,17.0,4.0,35.0,14.0,38.0,4.0,1.0,6.0,2.0,0.0,0.4166666666666667,0.6875,0.4305555555555556,0.4074074074074074,0.4722222222222222,0.4722222222222222,0.25,0.4861111111111111,0.5185185185185185,0.5277777777777778,-2.6599999999999997,1.3799999999999994,-1.11,-0.0699999999999999,2.7700000000000014,-0.07388888888888888,0.08624999999999997,-0.015416666666666669,-0.0025925925925925886,0.03847222222222224,0.0,0.07999999999999999,0.0,-0.08,-0.13500000000000004,0.25466666666666665,0.18999999999999997,0.19580645161290328,0.20454545454545456,0.9844117647058823,0.22999999999999998,0.16,0.16,0.16,0.7949999999999999,-0.38117647058823534,-0.1775,-0.20514285714285715,-0.1657142857142857,-0.8078947368421051,-0.26,-0.16499999999999998,-0.15000000000000002,-0.11999999999999997,-0.74
AALG,,,,,27,-5.939999999999998,-0.21999999999999992,0.1399999999999999,14,13,0,0.5185185185185185,0.48148148148148145,,,,,,,1.0,0.0,0.48,0.52,,,,,,,2.0,,25.0,,,2.0,,12.0,,,0.0,,13.0,,,0.0,,0.0,,,1.0,,0.48,,,0.0,,0.52,,,4.9,,-10.839999999999996,,,2.45,,-0.4335999999999999,,,2.45,,-0.58,,,2.45,,1.7958333333333334,,,2.45,,1.2149999999999999,,,,,-2.4915384615384615,,,,,-2.07
AAMI,,,,,69,-4.879999999999996,-0.07072463768115937,0.12999999999999998,40,29,0,0.5797101449275363,0.42028985507246375,,,,,,,,,0.5797101449275363,0.42028985507246375,,,,,,,,,69.0,,,,,40.0,,,,,29.0,,,,,0.0,,,,,0.5797101449275363,,,,,0.42028985507246375,,,,,-4.879999999999996,,,,,-0.07072463768115937,,,,,0.12999999999999998,,,,,0.6095,,,,,0.52,,,,,-1.0089655172413792,,,,,-0.58
AAOI,,,,,186,-12.72999999999999,-0.0684408602150537,0.0,87,92,7,0.46774193548387094,0.4946236559139785,0.4666666666666667,0.5333333333333333,0.5,0.4583333333333333,0.4444444444444444,0.4444444444444444,0.5303030303030303,0.4393939393939394,0.4027777777777778,0.5555555555555556,,,,,24.0,15.0,66.0,9.0,72.0,12.0,7.0,35.0,4.0,29.0,11.0,8.0,29.0,4.0,40.0,1.0,0.0,2.0,1.0,3.0,0.5,0.4666666666666667,0.5303030303030303,0.4444444444444444,0.4027777777777778,0.4583333333333333,0.5333333333333333,0.4393939393939394,0.4444444444444444,0.5555555555555556,0.5700000000000005,-0.0699999999999994,5.870000000000003,1.5399999999999998,-20.639999999999993,0.02375000000000002,-0.004666666666666626,0.08893939393939398,0.1711111111111111,-0.28666666666666657,0.014999999999999902,-0.030000000000000027,0.050000000000000044,0.0,-0.19500000000000012,0.77,0.7742857142857146,0.5680000000000001,0.7724999999999999,2.0910344827586202,0.675,0.8,0.35000000000000003,0.36499999999999994,1.23,-0.788181818181818,-0.6862500000000001,-0.4831034482758621,-0.3874999999999999,-2.032000000000001,-0.3799999999999999,-0.385,-0.27,-0.2399999999999999,-1.645
AAON,,,,,73,6.210000000000001,0.08506849315068495,0.09999999999999998,41,32,0,0.5616438356164384,0.4383561643835616,,,,,,,0.0,1.0,0.5694444444444444,0.4305555555555556,,,,,,,1.0,,72.0,,,0.0,,41.0,,,1.0,,31.0,,,0.0,,0.0,,,0.0,,0.5694444444444444,,,1.0,,0.4305555555555556,,,-4.640000000000001,,10.850000000000003,,,-4.640000000000001,,0.1506944444444445,,,-4.640000000000001,,0.10000000000000003,,,,,0.8529268292682927,,,,,0.6399999999999999,,,-4.640000000000001,,-0.7780645161290322,,,-4.640000000000001,,-0.41
AAP,,,,,79,-45.97000000000001,-0.5818987341772154,-0.19,30,48,1,0.379746835443038,0.6075949367088608,,,,,,,0.2857142857142857,0.5714285714285714,0.3888888888888889,0.6111111111111112,,,,,,,7.0,,72.0,,,2.0,,28.0,,,4.0,,44.0,,,1.0,,0.0,,,0.2857142857142857,,0.3888888888888889,,,0.5714285714285714,,0.6111111111111112,,,-18.86,,-27.109999999999992,,,-2.6942857142857144,,-0.3765277777777777,,,-0.12,,-0.19999999999999998,,,0.47000000000000003,,0.6557142857142858,,,0.47000000000000003,,0.5549999999999999,,,-4.95,,-1.033409090909091,,,-0.535,,-0.6449999999999999
AAPB,,,,,124,-1.6199999999999994,-0.013064516129032254,0.0,58,60,6,0.46774193548387094,0.4838709677419355,0.5,0.25,0.5,0.5,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.5,0.4788732394366197,0.5070422535211268,,,,,6.0,4.0,36.0,7.0,71.0,3.0,2.0,16.0,3.0,34.0,3.0,1.0,18.0,2.0,36.0,0.0,1.0,2.0,2.0,1.0,0.5,0.5,0.4444444444444444,0.42857142857142855,0.4788732394366197,0.5,0.25,0.5,0.2857142857142857,0.5070422535211268,-0.96,-0.8300000000000001,2.6800000000000006,0.009999999999999565,-2.5200000000000005,-0.16,-0.20750000000000002,0.07444444444444447,0.0014285714285713663,-0.03549295774647888,0.029999999999999916,0.015000000000000013,-0.01999999999999999,0.0,-0.03,0.41,0.11000000000000001,0.5393749999999999,0.16333333333333325,0.9267647058823528,0.49000000000000005,0.11000000000000001,0.3899999999999999,0.08999999999999986,0.645,-0.73,-1.05,-0.3305555555555555,-0.2400000000000001,-0.9452777777777778,-0.27,-1.05,-0.27,-0.2400000000000001,-0.5999999999999999
AAPD,,,,,154,-4.209999999999998,-0.027337662337662327,0.0,66,73,15,0.42857142857142855,0.474025974025974,0.5714285714285714,0.14285714285714285,0.16666666666666666,0.4166666666666667,0.46153846153846156,0.46153846153846156,0.44,0.52,0.4444444444444444,0.4861111111111111,,,,,12.0,7.0,50.0,13.0,72.0,2.0,4.0,22.0,6.0,32.0,5.0,1.0,26.0,6.0,35.0,5.0,2.0,2.0,1.0,5.0,0.16666666666666666,0.5714285714285714,0.44,0.46153846153846156,0.4444444444444444,0.4166666666666667,0.14285714285714285,0.52,0.46153846153846156,0.4861111111111111,-1.1600000000000004,0.9600000000000001,-4.249999999999998,-0.3400000000000001,0.58,-0.09666666666666669,0.13714285714285715,-0.08499999999999996,-0.02615384615384616,0.008055555555555555,0.0,0.07,-0.06500000000000006,0.0,0.0,0.22,0.26,0.18181818181818177,0.08499999999999998,0.5421875,0.22,0.18,0.14,0.07,0.485,-0.32000000000000006,-0.08,-0.3173076923076923,-0.14166666666666666,-0.47914285714285715,-0.3799999999999999,-0.08,-0.24,-0.14499999999999996,-0.38
AAPL,,,,,338,-2.329999999999999,-0.006893491124260353,0.0,162,168,8,0.47928994082840237,0.4970414201183432,0.4788732394366197,0.4507042253521127,0.373134328358209,0.6119402985074627,0.4642857142857143,0.5178571428571429,0.5416666666666666,0.4444444444444444,0.5277777777777778,0.4722222222222222,,,,,67.0,71.0,72.0,56.0,72.0,25.0,34.0,39.0,26.0,38.0,41.0,32.0,32.0,29.0,34.0,1.0,5.0,1.0,1.0,0.0,0.373134328358209,0.4788732394366197,0.5416666666666666,0.4642857142857143,0.5277777777777778,0.6119402985074627,0.4507042253521127,0.4444444444444444,0.5178571428571429,0.4722222222222222,-1.4599999999999995,0.27999999999999997,0.6200000000000006,-0.12000000000000036,-1.6500000000000004,-0.021791044776119397,0.003943661971830986,0.008611111111111118,-0.002142857142857149,-0.022916666666666672,-0.04999999999999999,0.0,0.014999999999999986,-0.015000000000000013,0.02000000000000001,0.1796,0.07794117647058821,0.15538461538461534,0.11807692307692305,0.4307894736842104,0.11,0.05000000000000001,0.13999999999999996,0.115,0.33,-0.1451219512195122,-0.0740625,-0.17,-0.11,-0.5299999999999998,-0.09000000000000001,-0.04999999999999996,-0.14499999999999996,-0.07000000000000006,-0.44999999999999996
AAPU,,,,,287,-4.210000000000002,-0.014668989547038333,0.0,134,136,17,0.46689895470383275,0.4738675958188153,0.47058823529411764,0.4411764705882353,0.39285714285714285,0.5178571428571429,0.39622641509433965,0.5660377358490566,0.5138888888888888,0.4305555555555556,0.5277777777777778,0.4305555555555556,,,,,56.0,34.0,72.0,53.0,72.0,22.0,16.0,37.0,21.0,38.0,29.0,15.0,31.0,30.0,31.0,5.0,3.0,4.0,2.0,3.0,0.39285714285714285,0.47058823529411764,0.5138888888888888,0.39622641509433965,0.5277777777777778,0.5178571428571429,0.4411764705882353,0.4305555555555556,0.5660377358490566,0.4305555555555556,-2.2699999999999996,-0.8600000000000003,2.35,-1.1599999999999997,-2.2700000000000005,-0.04053571428571428,-0.02529411764705883,0.03263888888888889,-0.021886792452830182,-0.031527777777777787,-0.07500000000000001,0.0,0.029999999999999985,-0.04000000000000001,0.034999999999999996,0.3950000000000001,0.21375,0.33432432432432424,0.22142857142857145,0.8726315789473685,0.37500000000000006,0.14500000000000005,0.2899999999999999,0.15000000000000002,0.6799999999999999,-0.3779310344827587,-0.2853333333333333,-0.3232258064516128,-0.19366666666666668,-1.1429032258064515,-0.32999999999999996,-0.20999999999999996,-0.25,-0.16499999999999992,-1.08
AAPW,,,,,52,-7.75,-0.14903846153846154,-0.185,24,28,0,0.46153846153846156,0.5384615384615384,,,,,,,0.3333333333333333,0.6666666666666666,0.46938775510204084,0.5306122448979592,,,,,,,3.0,,49.0,,,1.0,,23.0,,,2.0,,26.0,,,0.0,,0.0,,,0.3333333333333333,,0.46938775510204084,,,0.6666666666666666,,0.5306122448979592,,,-2.2700000000000005,,-5.479999999999999,,,-0.7566666666666668,,-0.11183673469387752,,,-0.45000000000000007,,-0.18,,,1.2999999999999998,,0.7747826086956522,,,1.2999999999999998,,0.4900000000000001,,,-1.7850000000000001,,-0.8961538461538463,,,-1.7850000000000001,,-0.7150000000000001
AAPX,,,,,104,2.7399999999999975,0.02634615384615382,0.06499999999999989,54,48,2,0.5192307692307693,0.46153846153846156,0.5,0.5,0.0,1.0,0.5,0.5,0.5652173913043478,0.43478260869565216,0.5211267605633803,0.4507042253521127,,,,,2.0,6.0,23.0,2.0,71.0,0.0,3.0,13.0,1.0,37.0,2.0,3.0,10.0,1.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5652173913043478,0.5,0.5211267605633803,1.0,0.5,0.43478260869565216,0.5,0.4507042253521127,-2.2899999999999996,-0.19999999999999962,5.12,0.06999999999999962,0.03999999999999848,-1.1449999999999998,-0.03333333333333327,0.22260869565217392,0.03499999999999981,0.0005633802816901194,-1.1449999999999998,0.03500000000000025,0.07999999999999996,0.03499999999999981,0.09999999999999987,,0.3366666666666667,0.6592307692307693,0.51,0.9516216216216217,,0.26,0.5099999999999998,0.51,0.64,-1.1449999999999998,-0.4033333333333333,-0.34500000000000003,-0.4400000000000004,-1.0990624999999998,-1.1449999999999998,-0.22999999999999998,-0.205,-0.4400000000000004,-1.05
AAPY,,,,,4,3.3100000000000005,0.8275000000000001,0.605,2,2,0,0.5,0.5,,,,,,,,,0.5,0.5,,,,,,,,,4.0,,,,,2.0,,,,,2.0,,,,,0.0,,,,,0.5,,,,,0.5,,,,,3.3100000000000005,,,,,0.8275000000000001,,,,,0.605,,,,,1.9849999999999999,,,,,1.9849999999999999,,,,,-0.3299999999999999,,,,,-0.3299999999999999
AARD,,,,,62,-25.76,-0.415483870967742,-0.405,24,35,3,0.3870967741935484,0.5645161290322581,,,,,,,1.0,0.0,0.36666666666666664,0.5833333333333334,,,,,,,2.0,,60.0,,,2.0,,22.0,,,0.0,,35.0,,,0.0,,3.0,,,1.0,,0.36666666666666664,,,0.0,,0.5833333333333334,,,3.9299999999999997,,-29.69,,,1.9649999999999999,,-0.49483333333333335,,,1.9649999999999999,,-0.535,,,1.9649999999999999,,1.3322727272727273,,,1.9649999999999999,,1.045,,,,,-1.6857142857142853,,,,,-1.33
AAT,,,,,72,-2.17,-0.03013888888888889,0.0,35,35,2,0.4861111111111111,0.4861111111111111,,,,,,,,,0.4861111111111111,0.4861111111111111,,,,,,,,,72.0,,,,,35.0,,,,,35.0,,,,,2.0,,,,,0.4861111111111111,,,,,0.4861111111111111,,,,,-2.17,,,,,-0.03013888888888889,,,,,0.0,,,,,0.4414285714285715,,,,,0.41,,,,,-0.5034285714285713,,,,,-0.49000000000000005
AAUC,,,,,74,-13.259999999999996,-0.17918918918918914,-0.26,33,40,1,0.44594594594594594,0.5405405405405406,,,,,,,0.5,0.5,0.4444444444444444,0.5416666666666666,,,,,,,2.0,,72.0,,,1.0,,32.0,,,1.0,,39.0,,,0.0,,1.0,,,0.5,,0.4444444444444444,,,0.5,,0.5416666666666666,,,-1.56,,-11.700000000000001,,,-0.78,,-0.1625,,,-0.78,,-0.26,,,1.1,,1.235625,,,1.1,,0.98,,,-2.66,,-1.3138461538461539,,,-2.66,,-1.17
AAXJ,,,,,72,-3.459999999999999,-0.048055555555555546,-0.030000000000000013,31,40,1,0.4305555555555556,0.5555555555555556,,,,,,,,,0.4305555555555556,0.5555555555555556,,,,,,,,,72.0,,,,,31.0,,,,,40.0,,,,,1.0,,,,,0.4305555555555556,,,,,0.5555555555555556,,,,,-3.459999999999999,,,,,-0.048055555555555546,,,,,-0.030000000000000013,,,,,0.1361290322580645,,,,,0.10000000000000009,,,,,-0.192,,,,,-0.17500000000000007
AB,,,,,70,6.94,0.09914285714285714,0.215,46,23,1,0.6571428571428571,0.32857142857142857,,,,,,,,,0.6571428571428571,0.32857142857142857,,,,,,,,,70.0,,,,,46.0,,,,,23.0,,,,,1.0,,,,,0.6571428571428571,,,,,0.32857142857142857,,,,,6.94,,,,,0.09914285714285714,,,,,0.215,,,,,0.3721739130434783,,,,,0.365,,,,,-0.4426086956521739,,,,,-0.22999999999999998
ABBV,,,,,96,7.539999999999998,0.07854166666666665,0.09,51,43,2,0.53125,0.4479166666666667,0.0,1.0,0.0,0.5,1.0,0.0,0.4444444444444444,0.5,0.5833333333333334,0.4166666666666667,,,,,2.0,3.0,18.0,1.0,72.0,0.0,0.0,8.0,1.0,42.0,1.0,3.0,9.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.5833333333333334,0.5,1.0,0.5,0.0,0.4166666666666667,-0.07,-2.15,0.9900000000000001,0.5,8.269999999999998,-0.035,-0.7166666666666667,0.05500000000000001,0.5,0.11486111111111108,-0.035,-0.73,-0.009999999999999998,0.5,0.14500000000000002,,,0.87625,0.5,0.5578571428571429,,,0.325,0.5,0.475,-0.07,-0.7166666666666667,-0.6688888888888889,,-0.5053333333333333,-0.07,-0.73,-0.54,,-0.31999999999999995
ABG,,,,,65,-8.220000000000002,-0.1264615384615385,-0.08999999999999997,27,38,0,0.4153846153846154,0.5846153846153846,,,,,,,,,0.4153846153846154,0.5846153846153846,,,,,,,,,65.0,,,,,27.0,,,,,38.0,,,,,0.0,,,,,0.4153846153846154,,,,,0.5846153846153846,,,,,-8.220000000000002,,,,,-0.1264615384615385,,,,,-0.08999999999999997,,,,,0.7177777777777777,,,,,0.6200000000000001,,,,,-0.7263157894736845,,,,,-0.65
ABM,,,,,72,-2.5299999999999985,-0.035138888888888865,0.0050000000000000044,36,34,2,0.5,0.4722222222222222,,,,,,,1.0,0.0,0.49295774647887325,0.4788732394366197,,,,,,,1.0,,71.0,,,1.0,,35.0,,,0.0,,34.0,,,0.0,,2.0,,,1.0,,0.49295774647887325,,,0.0,,0.4788732394366197,,,4.15,,-6.68,,,4.15,,-0.09408450704225352,,,4.15,,0.0,,,4.15,,0.3274285714285714,,,4.15,,0.28,,,,,-0.5335294117647059,,,,,-0.33499999999999996
ABNB,,,,,130,1.7800000000000011,0.013692307692307702,0.010000000000000009,66,61,3,0.5076923076923077,0.46923076923076923,0.5714285714285714,0.42857142857142855,0.4,0.6,0.0,1.0,0.5151515151515151,0.42424242424242425,0.5138888888888888,0.4722222222222222,,,,,10.0,14.0,33.0,1.0,72.0,4.0,8.0,17.0,0.0,37.0,6.0,6.0,14.0,1.0,34.0,0.0,0.0,2.0,0.0,1.0,0.4,0.5714285714285714,0.5151515151515151,0.0,0.5138888888888888,0.6,0.42857142857142855,0.42424242424242425,1.0,0.4722222222222222,-1.039999999999999,0.8,0.2500000000000006,-0.43,2.1999999999999993,-0.1039999999999999,0.05714285714285715,0.007575757575757594,-0.43,0.030555555555555544,-0.08999999999999964,0.015000000000000013,0.020000000000000018,-0.43,0.019999999999999962,0.18,0.16499999999999998,0.23705882352941177,,0.5962162162162161,0.14999999999999994,0.1,0.15000000000000002,,0.54,-0.29333333333333317,-0.08666666666666666,-0.2700000000000001,-0.43,-0.5841176470588234,-0.18500000000000003,-0.03999999999999991,-0.24500000000000005,-0.43,-0.37
ABNY,,,,,18,-3.150000000000001,-0.17500000000000004,-0.11999999999999998,8,10,0,0.4444444444444444,0.5555555555555556,,,,,,,,,0.4444444444444444,0.5555555555555556,,,,,,,,,18.0,,,,,8.0,,,,,10.0,,,,,0.0,,,,,0.4444444444444444,,,,,0.5555555555555556,,,,,-3.150000000000001,,,,,-0.17500000000000004,,,,,-0.11999999999999998,,,,,0.5062499999999999,,,,,0.35,,,,,-0.7200000000000001,,,,,-0.40499999999999997
ABR,,,,,102,-6.380000000000001,-0.06254901960784315,0.0,44,49,9,0.43137254901960786,0.4803921568627451,0.5,0.25,0.5,0.5,,,0.5416666666666666,0.3333333333333333,0.3888888888888889,0.5416666666666666,,,,,2.0,4.0,24.0,,72.0,1.0,2.0,13.0,,28.0,1.0,1.0,8.0,,39.0,0.0,1.0,3.0,,5.0,0.5,0.5,0.5416666666666666,,0.3888888888888889,0.5,0.25,0.3333333333333333,,0.5416666666666666,0.4800000000000002,-0.3899999999999999,3.8600000000000003,,-10.330000000000002,0.2400000000000001,-0.09749999999999998,0.16083333333333336,,-0.14347222222222225,0.2400000000000001,0.21999999999999997,0.08499999999999996,,-0.06999999999999998,1.32,0.8,0.5523076923076924,,0.5178571428571429,1.32,0.8,0.43,,0.36999999999999994,-0.8399999999999999,-1.99,-0.41500000000000004,,-0.6366666666666666,-0.8399999999999999,-1.99,-0.26,,-0.41000000000000003
ABT,,,,,81,2.830000000000001,0.03493827160493829,0.06999999999999995,45,33,3,0.5555555555555556,0.4074074074074074,1.0,0.0,0.0,1.0,,,0.6666666666666666,0.3333333333333333,0.5428571428571428,0.4142857142857143,,,,,1.0,1.0,9.0,,70.0,0.0,1.0,6.0,,38.0,1.0,0.0,3.0,,29.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.6666666666666666,,0.5428571428571428,1.0,0.0,0.3333333333333333,,0.4142857142857143,-0.38000000000000006,0.74,0.8699999999999997,,1.6,-0.38000000000000006,0.74,0.09666666666666662,,0.022857142857142857,-0.38000000000000006,0.74,0.03,,0.06999999999999998,,0.74,0.2933333333333333,,0.37052631578947376,,0.74,0.3049999999999998,,0.25,-0.38000000000000006,,-0.2966666666666667,,-0.43034482758620685,-0.38000000000000006,,-0.13,,-0.39
ABVX,,,,,132,16.300000000000004,0.12348484848484852,0.025000000000000022,66,65,1,0.5,0.49242424242424243,,,0.625,0.375,0.1111111111111111,0.7777777777777778,0.4186046511627907,0.5813953488372093,0.5833333333333334,0.4166666666666667,,,,,8.0,,43.0,9.0,72.0,5.0,,18.0,1.0,42.0,3.0,,25.0,7.0,30.0,0.0,,0.0,1.0,0.0,0.625,,0.4186046511627907,0.1111111111111111,0.5833333333333334,0.375,,0.5813953488372093,0.7777777777777778,0.4166666666666667,-2.06,,-3.759999999999998,-0.3500000000000001,22.470000000000006,-0.2575,,-0.08744186046511623,-0.038888888888888896,0.31208333333333343,0.05499999999999999,,-0.030000000000000027,-0.04999999999999993,0.405,0.434,,0.5083333333333333,1.25,1.1085714285714285,0.06999999999999984,,0.4849999999999999,1.25,0.9349999999999999,-1.41,,-0.5164,-0.2285714285714286,-0.803,-1.0599999999999996,,-0.24,-0.19999999999999996,-0.54
ACAD,,,,,76,-9.629999999999997,-0.12671052631578944,-0.095,32,43,1,0.42105263157894735,0.5657894736842105,,,,,,,0.5,0.25,0.4166666666666667,0.5833333333333334,,,,,,,4.0,,72.0,,,2.0,,30.0,,,1.0,,42.0,,,1.0,,0.0,,,0.5,,0.4166666666666667,,,0.25,,0.5833333333333334,,,3.3600000000000003,,-12.989999999999997,,,0.8400000000000001,,-0.18041666666666661,,,1.0050000000000001,,-0.11499999999999995,,,2.08,,0.67,,,2.08,,0.43500000000000005,,,-0.8,,-0.7878571428571429,,,-0.8,,-0.405
ACES,,,,,34,0.5500000000000006,0.016176470588235313,-0.04499999999999993,16,18,0,0.47058823529411764,0.5294117647058824,,,,,,,,,0.47058823529411764,0.5294117647058824,,,,,,,,,34.0,,,,,16.0,,,,,18.0,,,,,0.0,,,,,0.47058823529411764,,,,,0.5294117647058824,,,,,0.5500000000000006,,,,,0.016176470588235313,,,,,-0.04499999999999993,,,,,0.571875,,,,,0.2899999999999999,,,,,-0.47777777777777775,,,,,-0.52
ACFN,,,,,25,-16.06,-0.6424,-0.42000000000000015,6,18,1,0.24,0.72,,,,,,,,,0.24,0.72,,,,,,,,,25.0,,,,,6.0,,,,,18.0,,,,,1.0,,,,,0.24,,,,,0.72,,,,,-16.06,,,,,-0.6424,,,,,-0.42000000000000015,,,,,1.0733333333333335,,,,,1.28,,,,,-1.2500000000000002,,,,,-0.85
ACGL,,,,,67,0.2900000000000008,0.004328358208955236,0.12,42,25,0,0.6268656716417911,0.373134328358209,,,,,,,1.0,0.0,0.6212121212121212,0.3787878787878788,,,,,,,1.0,,66.0,,,1.0,,41.0,,,0.0,,25.0,,,0.0,,0.0,,,1.0,,0.6212121212121212,,,0.0,,0.3787878787878788,,,0.10000000000000003,,0.19000000000000117,,,0.10000000000000003,,0.0028787878787878965,,,0.10000000000000003,,0.12,,,0.10000000000000003,,0.43975609756097545,,,0.10000000000000003,,0.35,,,,,-0.7136,,,,,-0.44999999999999996
ACHC,,,,,70,-5.829999999999997,-0.08328571428571425,-0.17999999999999997,29,40,1,0.4142857142857143,0.5714285714285714,,,0.0,1.0,,,0.3333333333333333,0.6666666666666666,0.42424242424242425,0.5606060606060606,,,,,1.0,,3.0,,66.0,0.0,,1.0,,28.0,1.0,,2.0,,37.0,0.0,,0.0,,1.0,0.0,,0.3333333333333333,,0.42424242424242425,1.0,,0.6666666666666666,,0.5606060606060606,-2.129999999999999,,-0.5199999999999996,,-3.1799999999999975,-2.129999999999999,,-0.1733333333333332,,-0.048181818181818145,-2.129999999999999,,-0.4299999999999997,,-0.12,,,0.9199999999999999,,1.0975,,,0.9199999999999999,,0.7749999999999999,-2.129999999999999,,-0.7199999999999998,,-0.9164864864864866,-2.129999999999999,,-0.7199999999999998,,-0.76
